Data: 2018-5-30
Czas: 14.8.15
$$$ DANE POMIAROWE PROCESU $$$
Wypelnienie PWM: 040
Czas zgrzewania: 500
-
t [ms]; I [A]; U [V]; F [kN]
1524.4; 1276; 0; 0
1524.7; 1288; 0; 0
1525.0; 1260; 0; 0
1525.3; 1251; 0; 0
1525.6; 1287; 0; 0
1525.9; 1257; 0; 0
1526.2; 1267; 0; 0
1526.5; 1293; 0; 0
1526.8; 1297; 0; 0
1527.1; 1283; 0; 0
1527.4; 1283; 0; 0
1527.7; 1266; 0; 0
1528.0; 1284; 0; 0
1528.3; 1291; 0; 0
1528.6; 1269; 0; 0
1528.9; 1280; 0; 0
1529.2; 1284; 0; 0
1529.5; 1271; 0; 0
1529.8; 1283; 0; 0
1530.1; 1265; 0; 0
1530.4; 1271; 0; 0
1530.7; 1269; 0; 0
1531.0; 1279; 0; 0
1531.3; 1265; 0; 0
1531.6; 1256; 0; 0
1531.9; 1288; 0; 0
1532.2; 1254; 0; 0
1532.5; 1279; 0; 0
1532.8; 1275; 0; 0
1533.1; 1260; 0; 0
1533.4; 1287; 0; 0
1533.7; 1256; 0; 0
1534.0; 1263; 0; 0
1534.3; 1272; 0; 0
1534.6; 1260; 0; 0
1534.9; 1267; 0; 0
1535.2; 1279; 0; 0
1535.5; 1279; 0; 0
1535.8; 1258; 0; 0
1536.1; 1275; 0; 0
1536.4; 1282; 0; 0
1536.7; 1258; 0; 0
1537.0; 1277; 0; 0
1537.3; 1263; 0; 0
1537.6; 1264; 0; 0
1537.9; 1283; 0; 0
1538.2; 1256; 0; 0
1538.5; 1279; 0; 0
1538.8; 1279; 0; 0
1539.1; 1279; 0; 0
1539.4; 1262; 0; 0
1539.7; 1254; 0; 0
1540.0; 1260; 0; 0
1540.3; 1283; 0; 0
1540.6; 1262; 0; 0
1540.9; 1255; 0; 0
1541.2; 1277; 0; 0
1541.5; 1249; 0; 0
1541.8; 1259; 0; 0
1542.1; 1286; 0; 0
1542.4; 1278; 0; 0
1542.7; 1293; 0; 0
1543.0; 1270; 0; 0
1543.3; 1255; 0; 0
1543.6; 1279; 0; 0
1543.9; 1279; 0; 0
1544.2; 1291; 0; 0
1544.5; 1259; 0; 0
1544.8; 1295; 0; 0
1545.1; 1264; 0; 0
1545.4; 1277; 0; 0
1545.7; 1269; 0; 0
1546.0; 1297; 0; 0
1546.3; 1278; 0; 0
1546.6; 1267; 0; 0
1546.9; 1251; 0; 0
1547.2; 1251; 0; 0
1547.5; 1267; 0; 0
1547.8; 1250; 0; 0
1548.1; 1277; 0; 0
1548.4; 1296; 0; 0
1548.7; 1275; 0; 0
1549.0; 1289; 0; 0
1549.3; 1275; 0; 0
1549.6; 1263; 0; 0
1549.9; 1271; 0; 0
1550.2; 1253; 0; 0
1550.5; 1284; 0; 0
1550.8; 1253; 0; 0
1551.1; 1283; 0; 0
1551.4; 1273; 0; 0
1551.7; 1247; 0; 0
1552.0; 1267; 0; 0
1552.3; 1283; 0; 0
1552.6; 1271; 0; 0
1552.9; 1268; 0; 0
1553.2; 1283; 0; 0
1553.5; 1264; 0; 0
1553.8; 1298; 0; 0
1554.1; 1291; 0; 0
1554.4; 1267; 0; 0
1554.7; 1267; 0; 0
1555.0; 1250; 0; 0
1555.3; 1259; 0; 0
1555.6; 1278; 0; 0
1555.9; 1270; 0; 0
1556.2; 1264; 0; 0
1556.5; 1264; 0; 0
1556.8; 1272; 0; 0
1557.1; 1269; 0; 0
1557.4; 1273; 0; 0
1557.7; 1254; 0; 0
1558.0; 1272; 0; 0
1558.3; 1259; 0; 0
1558.6; 1286; 0; 0
1558.9; 1280; 0; 0
1559.2; 1283; 0; 0
1559.5; 1291; 0; 0
1559.8; 1264; 0; 0
1560.1; 1297; 0; 0
1560.4; 1264; 0; 0
1560.7; 1265; 0; 0
1561.0; 1254; 0; 0
1561.3; 1277; 0; 0
1561.6; 1292; 0; 0
1561.9; 1298; 0; 0
1562.2; 1275; 0; 0
1562.5; 1258; 0; 0
1562.8; 1277; 0; 0
1563.1; 1278; 0; 0
1563.4; 1285; 0; 0
1563.7; 1281; 0; 0
1564.0; 1268; 0; 0
1564.3; 1256; 0; 0
1564.6; 1263; 0; 0
1564.9; 1264; 0; 0
1565.2; 1268; 0; 0
1565.5; 1287; 0; 0
1565.8; 1285; 0; 0
1566.1; 1271; 0; 0
1566.4; 1296; 0; 0
1566.7; 1296; 0; 0
1567.0; 1288; 0; 0
1567.3; 1286; 0; 0
1567.6; 1283; 0; 0
1567.9; 1264; 0; 0
1568.2; 1279; 0; 0
1568.5; 1277; 0; 0
1568.8; 1287; 0; 0
1569.1; 1289; 0; 0
1569.4; 1270; 0; 0
1569.7; 1245; 0; 0
1570.0; 1291; 0; 0
1570.3; 1255; 0; 0
1570.6; 1265; 0; 0
1570.9; 1268; 0; 0
1571.2; 1275; 0; 0
1571.5; 1269; 0; 0
1571.8; 1287; 0; 0
1572.1; 1276; 0; 0
1572.4; 1260; 0; 0
1572.7; 1269; 0; 0
1573.0; 1279; 0; 0
1573.3; 1261; 0; 0
1573.6; 1263; 0; 0
1573.9; 1255; 0; 0
1574.2; 1288; 0; 0
1574.5; 1269; 0; 0
1574.8; 1281; 0; 0
1575.1; 1300; 0; 0
1575.4; 1279; 0; 0
1575.7; 1295; 0; 0
1576.0; 1277; 0; 0
1576.3; 1263; 0; 0
1576.6; 1287; 0; 0
1576.9; 1277; 0; 0
1577.2; 1272; 0; 0
1577.5; 1285; 0; 0
1577.8; 1273; 0; 0
1578.1; 1275; 0; 0
1578.4; 1277; 0; 0
1578.7; 1274; 0; 0
1579.0; 1285; 0; 0
1579.3; 1274; 0; 0
1579.6; 1288; 0; 0
1579.9; 1278; 0; 0
1580.2; 1262; 0; 0
1580.5; 1269; 0; 0
1580.8; 1267; 0; 0
1581.1; 1298; 0; 0
1581.4; 1262; 0; 0
1581.7; 1285; 0; 0
1582.0; 1267; 0; 0
1582.3; 1249; 0; 0
1582.6; 1267; 0; 0
1582.9; 1249; 0; 0
1583.2; 1268; 0; 0
1583.5; 1298; 0; 0
1583.8; 1277; 0; 0
1584.1; 1275; 0; 0
1584.4; 1269; 0; 0
1584.7; 1275; 0; 0
1585.0; 1288; 0; 0
1585.3; 1268; 0; 0
1585.6; 1265; 0; 0
1585.9; 1272; 0; 0
1586.2; 1283; 0; 0
1586.5; 1267; 0; 0
1586.8; 1269; 0; 0
1587.1; 1285; 0; 0
1587.4; 1258; 0; 0
1587.7; 1281; 0; 0
1588.0; 1267; 0; 0
1588.3; 1259; 0; 0
1588.6; 1296; 0; 0
1588.9; 1267; 0; 0
1589.2; 1281; 0; 0
1589.5; 1283; 0; 0
1589.8; 1279; 0; 0
1590.1; 1279; 0; 0
1590.4; 1299; 0; 0
1590.7; 1275; 0; 0
1591.0; 1268; 0; 0
1591.3; 1284; 0; 0
1591.6; 1266; 0; 0
1591.9; 1272; 0; 0
1592.2; 1294; 0; 0
1592.5; 1285; 0; 0
1592.8; 1257; 0; 0
1593.1; 1267; 0; 0
1593.4; 1287; 0; 0
1593.7; 1290; 0; 0
1594.0; 1295; 0; 0
1594.3; 1277; 0; 0
1594.6; 1285; 0; 0
1594.9; 1286; 0; 0
1595.2; 1273; 0; 0
1595.5; 1279; 0; 0
1595.8; 1259; 0; 0
1596.1; 1267; 0; 0
1596.4; 1278; 0; 0
1596.7; 1268; 0; 0
1597.0; 1251; 0; 0
1597.3; 1272; 0; 0
1597.6; 1264; 0; 0
1597.9; 1279; 0; 0
1598.2; 1292; 0; 0
1598.5; 1259; 0; 0
1598.8; 1251; 0; 0
1599.1; 1264; 0; 0
1599.4; 1260; 0; 0
1599.7; 1266; 0; 0
1600.0; 1267; 0; 0
1600.3; 1281; 0; 0
1600.6; 1279; 0; 0
1600.9; 1269; 0; 0
1601.2; 1277; 0; 0
1601.5; 1264; 0; 0
1601.8; 1299; 0; 0
1602.1; 1295; 0; 0
1602.4; 1270; 0; 0
1602.7; 1273; 0; 0
1603.0; 1259; 0; 0
1603.3; 1269; 0; 0
1603.6; 1282; 0; 0
1603.9; 1267; 0; 0
1604.2; 1269; 0; 0
1604.5; 1267; 0; 0
1604.8; 1285; 0; 0
1605.1; 1275; 0; 0
1605.4; 1274; 0; 0
1605.7; 1297; 0; 0
1606.0; 1279; 0; 0
1606.3; 1272; 0; 0
1606.6; 1293; 0; 0
1606.9; 1271; 0; 0
1607.2; 1284; 0; 0
1607.5; 1285; 0; 0
1607.8; 1256; 0; 0
1608.1; 1272; 0; 0
1608.4; 1277; 0; 0
1608.7; 1283; 0; 0
1609.0; 1247; 0; 0
1609.3; 1264; 0; 0
1609.6; 1262; 0; 0
1609.9; 1266; 0; 0
1610.2; 1260; 0; 0
1610.5; 1263; 0; 0
1610.8; 1261; 0; 0
1611.1; 1267; 0; 0
1611.4; 1295; 0; 0
1611.7; 1251; 0; 0
1612.0; 1253; 0; 0
1612.3; 1261; 0; 0
1612.6; 1269; 0; 0
1612.9; 1285; 0; 0
1613.2; 1279; 0; 0
1613.5; 1263; 0; 0
1613.8; 1277; 0; 0
1614.1; 1275; 0; 0
1614.4; 1288; 0; 0
1614.7; 1269; 0; 0
1615.0; 1251; 0; 0
1615.3; 1292; 0; 0
1615.6; 1272; 0; 0
1615.9; 1273; 0; 0
1616.2; 1272; 0; 0
1616.5; 1265; 0; 0
1616.8; 1249; 0; 0
1617.1; 1264; 0; 0
1617.4; 1297; 0; 0
1617.7; 1274; 0; 0
1618.0; 1271; 0; 0
1618.3; 1280; 0; 0
1618.6; 1258; 0; 0
1618.9; 1262; 0; 0
1619.2; 1273; 0; 0
1619.5; 1279; 0; 0
1619.8; 1259; 0; 0
1620.1; 1295; 0; 0
1620.4; 1271; 0; 0
1620.7; 1276; 0; 0
1621.0; 1280; 0; 0
1621.3; 1289; 0; 0
1621.6; 1267; 0; 0
1621.9; 1283; 0; 0
1622.2; 1275; 0; 0
1622.5; 1264; 0; 0
1622.8; 1279; 0; 0
1623.1; 1281; 0; 0
1623.4; 1292; 0; 0
1623.7; 1269; 0; 0
1624.0; 1298; 0; 0
1624.3; 1269; 0; 0
1624.6; 1298; 0; 0
1624.9; 1269; 0; 0
1625.2; 1298; 0; 0
1625.5; 1288; 0; 0
1625.8; 1275; 0; 0
1626.1; 1293; 0; 0
1626.4; 1264; 0; 0
1626.7; 1271; 0; 0
1627.0; 1273; 0; 0
1627.3; 1274; 0; 0
1627.6; 1271; 0; 0
1627.9; 1298; 0; 0
1628.2; 1298; 0; 0
1628.5; 1270; 0; 0
1628.8; 1283; 0; 0
1629.1; 1260; 0; 0
1629.4; 1295; 0; 0
1629.7; 1281; 0; 0
1630.0; 1264; 0; 0
1630.3; 1283; 0; 0
1630.6; 1287; 0; 0
1630.9; 1265; 0; 0
1631.2; 1251; 0; 0
1631.5; 1248; 0; 0
1631.8; 1264; 0; 0
1632.1; 1289; 0; 0
1632.4; 1274; 0; 0
1632.7; 1251; 0; 0
1633.0; 1267; 0; 0
1633.3; 1266; 0; 0
1633.6; 1298; 0; 0
1633.9; 1298; 0; 0
1634.2; 1278; 0; 0
1634.5; 1269; 0; 0
1634.8; 1257; 0; 0
1635.1; 1299; 0; 0
1635.4; 1278; 0; 0
1635.7; 1279; 0; 0
1636.0; 1286; 0; 0
1636.3; 1287; 0; 0
1636.6; 1267; 0; 0
1636.9; 1290; 0; 0
1637.2; 1273; 0; 0
1637.5; 1265; 0; 0
1637.8; 1283; 0; 0
1638.1; 1275; 0; 0
1638.4; 1257; 0; 0
1638.7; 1259; 0; 0
1639.0; 1266; 0; 0
1639.3; 1283; 0; 0
1639.6; 1264; 0; 0
1639.9; 1285; 0; 0
1640.2; 1283; 0; 0
1640.5; 1278; 0; 0
1640.8; 1258; 0; 0
1641.1; 1265; 0; 0
1641.4; 1263; 0; 0
1641.7; 1273; 0; 0
1642.0; 1298; 0; 0
1642.3; 1260; 0; 0
1642.6; 1265; 0; 0
1642.9; 1273; 0; 0
1643.2; 1259; 0; 0
1643.5; 1272; 0; 0
1643.8; 1275; 0; 0
1644.1; 1278; 0; 0
1644.4; 1269; 0; 0
1644.7; 1269; 0; 0
1645.0; 1272; 0; 0
1645.3; 1284; 0; 0
1645.6; 1275; 0; 0
1645.9; 1269; 0; 0
1646.2; 1299; 0; 0
1646.5; 1253; 0; 0
1646.8; 1264; 0; 0
1647.1; 1279; 0; 0
1647.4; 1266; 0; 0
1647.7; 1271; 0; 0
1648.0; 1253; 0; 0
1648.3; 1271; 0; 0
1648.6; 1267; 0; 0
1648.9; 1278; 0; 0
1649.2; 1255; 0; 0
1649.5; 1279; 0; 0
1649.8; 1279; 0; 0
1650.1; 1266; 0; 0
1650.4; 1272; 0; 0
1650.7; 1297; 0; 0
1651.0; 1261; 0; 0
1651.3; 1285; 0; 0
1651.6; 1280; 0; 0
1651.9; 1251; 0; 0
1652.2; 1262; 0; 0
1652.5; 1267; 0; 0
1652.8; 1258; 0; 0
1653.1; 1284; 0; 0
1653.4; 1300; 0; 0
1653.7; 1279; 0; 0
1654.0; 1274; 0; 0
1654.3; 1267; 0; 0
1654.6; 1269; 0; 0
1654.9; 1271; 0; 0
1655.2; 1279; 0; 0
1655.5; 1281; 0; 0
1655.8; 1265; 0; 0
1656.1; 1264; 0; 0
1656.4; 1270; 0; 0
1656.7; 1274; 0; 0
1657.0; 1275; 0; 0
1657.3; 1255; 0; 0
1657.6; 1271; 0; 0
1657.9; 1259; 0; 0
1658.2; 1265; 0; 0
1658.5; 1297; 0; 0
1658.8; 1288; 0; 0
1659.1; 1259; 0; 0
1659.4; 1289; 0; 0
1659.7; 1279; 0; 0
1660.0; 1285; 0; 0
1660.3; 1251; 0; 0
1660.6; 1264; 0; 0
1660.9; 1277; 0; 0
1661.2; 1276; 0; 0
1661.5; 1269; 0; 0
1661.8; 1247; 0; 0
1662.1; 1271; 0; 0
1662.4; 1289; 0; 0
1662.7; 1279; 0; 0
1663.0; 1277; 0; 0
1663.3; 1261; 0; 0
1663.6; 1261; 0; 0
1663.9; 1270; 0; 0
1664.2; 1252; 0; 0
1664.5; 1267; 0; 0
1664.8; 1286; 0; 0
1665.1; 1267; 0; 0
1665.4; 1279; 0; 0
1665.7; 1279; 0; 0
1666.0; 1277; 0; 0
1666.3; 1273; 0; 0
1666.6; 1271; 0; 0
1666.9; 1272; 0; 0
1667.2; 1286; 0; 0
1667.5; 1273; 0; 0
1667.8; 1270; 0; 0
1668.1; 1265; 0; 0
1668.4; 1275; 0; 0
1668.7; 1269; 0; 0
1669.0; 1273; 0; 0
1669.3; 1270; 0; 0
1669.6; 1285; 0; 0
1669.9; 1279; 0; 0
1670.2; 1270; 0; 0
1670.5; 1287; 0; 0
1670.8; 1297; 0; 0
1671.1; 1285; 0; 0
1671.4; 1267; 0; 0
1671.7; 1293; 0; 0
1672.0; 1252; 0; 0
1672.3; 1268; 0; 0
1672.6; 1275; 0; 0
1672.9; 1291; 0; 0
1673.2; 1247; 0; 0
1673.5; 1277; 0; 0
1673.8; 1275; 0; 0
1674.1; 1264; 0; 0
1674.4; 1253; 0; 0
1674.7; 1290; 0; 0
1675.0; 1260; 0; 0
1675.3; 1262; 0; 0
1675.6; 1275; 0; 0
1675.9; 1251; 0; 0
1676.2; 1255; 0; 0
1676.5; 1263; 0; 0
1676.8; 1259; 0; 0
1677.1; 1254; 0; 0
1677.4; 1275; 0; 0
1677.7; 1262; 0; 0
1678.0; 1255; 0; 0
1678.3; 1285; 0; 0
1678.6; 1277; 0; 0
1678.9; 1271; 0; 0
1679.2; 1274; 0; 0
1679.5; 1273; 0; 0
1679.8; 1268; 0; 0
1680.1; 1279; 0; 0
1680.4; 1261; 0; 0
1680.7; 1261; 0; 0
1681.0; 1275; 0; 0
1681.3; 1273; 0; 0
1681.6; 1279; 0; 0
1681.9; 1267; 0; 0
1682.2; 1279; 0; 0
1682.5; 1282; 0; 0
1682.8; 1267; 0; 0
1683.1; 1281; 0; 0
1683.4; 1251; 0; 0
1683.7; 1274; 0; 0
1684.0; 1283; 0; 0
1684.3; 1265; 0; 0
1684.6; 1273; 0; 0
1684.9; 1258; 0; 0
1685.2; 1256; 0; 0
1685.5; 1277; 0; 0
1685.8; 1260; 0; 0
1686.1; 1263; 0; 0
1686.4; 1272; 0; 0
1686.7; 1296; 0; 0
1687.0; 1283; 0; 0
1687.3; 1278; 0; 0
1687.6; 1297; 0; 0
1687.9; 1278; 0; 0
1688.2; 1281; 0; 0
1688.5; 1268; 0; 0
1688.8; 1281; 0; 0
1689.1; 1267; 0; 0
1689.4; 1277; 0; 0
1689.7; 1255; 0; 0
1690.0; 1268; 0; 0
1690.3; 1279; 0; 0
1690.6; 1264; 0; 0
1690.9; 1260; 0; 0
1691.2; 1288; 0; 0
1691.5; 1267; 0; 0
1691.8; 1269; 0; 0
1692.1; 1287; 0; 0
1692.4; 1283; 0; 0
1692.7; 1299; 0; 0
1693.0; 1281; 0; 0
1693.3; 1270; 0; 0
1693.6; 1286; 0; 0
1693.9; 1276; 0; 0
1694.2; 1296; 0; 0
1694.5; 1291; 0; 0
1694.8; 1261; 0; 0
1695.1; 1279; 0; 0
1695.4; 1288; 0; 0
1695.7; 1288; 0; 0
1696.0; 1255; 0; 0
1696.3; 1286; 0; 0
1696.6; 1265; 0; 0
1696.9; 1259; 0; 0
1697.2; 1282; 0; 0
1697.5; 1273; 0; 0
1697.8; 1274; 0; 0
1698.1; 1261; 0; 0
1698.4; 1257; 0; 0
1698.7; 1292; 0; 0
1699.0; 1253; 0; 0
1699.3; 1269; 0; 0
1699.6; 1277; 0; 0
1699.9; 1285; 0; 0
1700.2; 1259; 0; 0
1700.5; 1279; 0; 0
1700.8; 1299; 0; 0
1701.1; 1299; 0; 0
1701.4; 1299; 0; 0
1701.7; 1284; 0; 0
1702.0; 1276; 0; 0
1702.3; 1251; 0; 0
1702.6; 1275; 0; 0
1702.9; 1267; 0; 0
1703.2; 1273; 0; 0
1703.5; 1271; 0; 0
1703.8; 1295; 0; 0
1704.1; 1263; 0; 0
1704.4; 1275; 0; 0
1704.7; 1284; 0; 0
1705.0; 1263; 0; 0
1705.3; 1286; 0; 0
1705.6; 1298; 0; 0
1705.9; 1279; 0; 0
1706.2; 1249; 0; 0
1706.5; 1275; 0; 0
1706.8; 1279; 0; 0
1707.1; 1284; 0; 0
1707.4; 1279; 0; 0
1707.7; 1279; 0; 0
1708.0; 1267; 0; 0
1708.3; 1256; 0; 0
1708.6; 1263; 0; 0
1708.9; 1275; 0; 0
1709.2; 1275; 0; 0
1709.5; 1267; 0; 0
1709.8; 1298; 0; 0
1710.1; 1297; 0; 0
1710.4; 1264; 0; 0
1710.7; 1252; 0; 0
1711.0; 1267; 0; 0
1711.3; 1265; 0; 0
1711.6; 1279; 0; 0
1711.9; 1298; 0; 0
1712.2; 1288; 0; 0
1712.5; 1250; 0; 0
1712.8; 1284; 0; 0
1713.1; 1287; 0; 0
1713.4; 1293; 0; 0
1713.7; 1277; 0; 0
1714.0; 1261; 0; 0
1714.3; 1298; 0; 0
1714.6; 1279; 0; 0
1714.9; 1297; 0; 0
1715.2; 1299; 0; 0
1715.5; 1268; 0; 0
1715.8; 1263; 0; 0
1716.1; 1279; 0; 0
1716.4; 1283; 0; 0
1716.7; 1261; 0; 0
1717.0; 1271; 0; 0
1717.3; 1280; 0; 0
1717.6; 1272; 0; 0
1717.9; 1284; 0; 0
1718.2; 1268; 0; 0
1718.5; 1261; 0; 0
1718.8; 1297; 0; 0
1719.1; 1257; 0; 0
1719.4; 1285; 0; 0
1719.7; 1295; 0; 0
1720.0; 1266; 0; 0
1720.3; 1281; 0; 0
1720.6; 1258; 0; 0
1720.9; 1272; 0; 0
1721.2; 1263; 0; 0
1721.5; 1288; 0; 0
1721.8; 1267; 0; 0
1722.1; 1273; 0; 0
1722.4; 1277; 0; 0
1722.7; 1259; 0; 0
1723.0; 1272; 0; 0
1723.3; 1285; 0; 0
1723.6; 1273; 0; 0
1723.9; 1275; 0; 0
1724.2; 1283; 0; 0
1724.5; 1262; 0; 0
1724.8; 1275; 0; 0
1725.1; 1267; 0; 0
1725.4; 1286; 0; 0
1725.7; 1288; 0; 0
1726.0; 1261; 0; 0
1726.3; 1257; 0; 0
1726.6; 1278; 0; 0
1726.9; 1283; 0; 0
1727.2; 1286; 0; 0
1727.5; 1296; 0; 0
1727.8; 1254; 0; 0
1728.1; 1297; 0; 0
1728.4; 1282; 0; 0
1728.7; 1270; 0; 0
1729.0; 1263; 0; 0
1729.3; 1275; 0; 0
1729.6; 1290; 0; 0
1729.9; 1261; 0; 0
1730.2; 1261; 0; 0
1730.5; 1270; 0; 0
1730.8; 1247; 0; 0
1731.1; 1274; 0; 0
1731.4; 1298; 0; 0
1731.7; 1269; 0; 0
1732.0; 1293; 0; 0
1732.3; 1259; 0; 0
1732.6; 1273; 0; 0
1732.9; 1275; 0; 0
1733.2; 1288; 0; 0
1733.5; 1278; 0; 0
1733.8; 1267; 0; 0
1734.1; 1256; 0; 0
1734.4; 1260; 0; 0
1734.7; 1295; 0; 0
1735.0; 1258; 0; 0
1735.3; 1286; 0; 0
1735.6; 1255; 0; 0
1735.9; 1283; 0; 0
1736.2; 1263; 0; 0
1736.5; 1298; 0; 0
1736.8; 1278; 0; 0
1737.1; 1276; 0; 0
1737.4; 1266; 0; 0
1737.7; 1275; 0; 0
1738.0; 1282; 0; 0
1738.3; 1263; 0; 0
1738.6; 1275; 0; 0
1738.9; 1293; 0; 0
1739.2; 1273; 0; 0
1739.5; 1277; 0; 0
1739.8; 1281; 0; 0
1740.1; 1262; 0; 0
1740.4; 1271; 0; 0
1740.7; 1259; 0; 0
1741.0; 1263; 0; 0
1741.3; 1263; 0; 0
1741.6; 1285; 0; 0
1741.9; 1282; 0; 0
1742.2; 1253; 0; 0
1742.5; 1276; 0; 0
1742.8; 1291; 0; 0
1743.1; 1257; 0; 0
1743.4; 1267; 0; 0
1743.7; 1265; 0; 0
1744.0; 1276; 0; 0
1744.3; 1253; 0; 0
1744.6; 1287; 0; 0
1744.9; 1268; 0; 0
1745.2; 1281; 0; 0
1745.5; 1289; 0; 0
1745.8; 1291; 0; 0
1746.1; 1278; 0; 0
1746.4; 1263; 0; 0
1746.7; 1283; 0; 0
1747.0; 1257; 0; 0
1747.3; 1291; 0; 0
1747.6; 1256; 0; 0
1747.9; 1276; 0; 0
1748.2; 1280; 0; 0
1748.5; 1291; 0; 0
1748.8; 1262; 0; 0
1749.1; 1273; 0; 0
1749.4; 1271; 0; 0
1749.7; 1264; 0; 0
1750.0; 1282; 0; 0
1750.3; 1273; 0; 0
1750.6; 1256; 0; 0
1750.9; 1277; 0; 0
1751.2; 1270; 0; 0
1751.5; 1274; 0; 0
1751.8; 1251; 0; 0
1752.1; 1279; 0; 0
1752.4; 1289; 0; 0
1752.7; 1274; 0; 0
1753.0; 1259; 0; 0
1753.3; 1253; 0; 0
1753.6; 1269; 0; 0
1753.9; 1253; 0; 0
1754.2; 1257; 0; 0
1754.5; 1263; 0; 0
1754.8; 1289; 0; 0
1755.1; 1277; 0; 0
1755.4; 1263; 0; 0
1755.7; 1244; 0; 0
1756.0; 1279; 0; 0
1756.3; 1263; 0; 0
1756.6; 1297; 0; 0
1756.9; 1257; 0; 0
1757.2; 1277; 0; 0
1757.5; 1281; 0; 0
1757.8; 1266; 0; 0
1758.1; 1270; 0; 0
1758.4; 1286; 0; 0
1758.7; 1285; 0; 0
1759.0; 1264; 0; 0
1759.3; 1242; 0; 0
1759.6; 1255; 0; 0
1759.9; 1281; 0; 0
1760.2; 1265; 0; 0
1760.5; 1282; 0; 0
1760.8; 1291; 0; 0
1761.1; 1279; 0; 0
1761.4; 1248; 0; 0
1761.7; 1278; 0; 0
1762.0; 1287; 0; 0
1762.3; 1283; 0; 0
1762.6; 1263; 0; 0
1762.9; 1248; 0; 0
1763.2; 1275; 0; 0
1763.5; 1272; 0; 0
1763.8; 1279; 0; 0
1764.1; 1293; 0; 0
1764.4; 1289; 0; 0
1764.7; 1291; 0; 0
1765.0; 1269; 0; 0
1765.3; 1275; 0; 0
1765.6; 1259; 0; 0
1765.9; 1254; 0; 0
1766.2; 1255; 0; 0
1766.5; 1284; 0; 0
1766.8; 1285; 0; 0
1767.1; 1292; 0; 0
1767.4; 1283; 0; 0
1767.7; 1262; 0; 0
1768.0; 1253; 0; 0
1768.3; 1269; 0; 0
1768.6; 1251; 0; 0
1768.9; 1277; 0; 0
1769.2; 1288; 0; 0
1769.5; 1252; 0; 0
1769.8; 1271; 0; 0
1770.1; 1281; 0; 0
1770.4; 1277; 0; 0
1770.7; 1269; 0; 0
1771.0; 1274; 0; 0
1771.3; 1263; 0; 0
1771.6; 1274; 0; 0
1771.9; 1258; 0; 0
1772.2; 1289; 0; 0
1772.5; 1285; 0; 0
1772.8; 1265; 0; 0
1773.1; 1295; 0; 0
1773.4; 1295; 0; 0
1773.7; 1262; 0; 0
1774.0; 1262; 0; 0
1774.3; 1281; 0; 0
1774.6; 1270; 0; 0
1774.9; 1279; 0; 0
1775.2; 1254; 0; 0
1775.5; 1283; 0; 0
1775.8; 1271; 0; 0
1776.1; 1289; 0; 0
1776.4; 1264; 0; 0
1776.7; 1271; 0; 0
1777.0; 1278; 0; 0
1777.3; 1263; 0; 0
1777.6; 1277; 0; 0
1777.9; 1275; 0; 0
1778.2; 1291; 0; 0
1778.5; 1265; 0; 0
1778.8; 1277; 0; 0
1779.1; 1279; 0; 0
1779.4; 1283; 0; 0
1779.7; 1267; 0; 0
1780.0; 1277; 0; 0
1780.3; 1279; 0; 0
1780.6; 1271; 0; 0
1780.9; 1271; 0; 0
1781.2; 1259; 0; 0
1781.5; 1287; 0; 0
1781.8; 1289; 0; 0
1782.1; 1247; 0; 0
1782.4; 1256; 0; 0
1782.7; 1271; 0; 0
1783.0; 1265; 0; 0
1783.3; 1281; 0; 0
1783.6; 1267; 0; 0
1783.9; 1287; 0; 0
1784.2; 1267; 0; 0
1784.5; 1275; 0; 0
1784.8; 1265; 0; 0
1785.1; 1283; 0; 0
1785.4; 1279; 0; 0
1785.7; 1278; 0; 0
1786.0; 1260; 0; 0
1786.3; 1264; 0; 0
1786.6; 1251; 0; 0
1786.9; 1269; 0; 0
1787.2; 1273; 0; 0
1787.5; 1259; 0; 0
1787.8; 1267; 0; 0
1788.1; 1292; 0; 0
1788.4; 1268; 0; 0
1788.7; 1275; 0; 0
1789.0; 1279; 0; 0
1789.3; 1274; 0; 0
1789.6; 1287; 0; 0
1789.9; 1269; 0; 0
1790.2; 1279; 0; 0
1790.5; 1272; 0; 0
1790.8; 1268; 0; 0
1791.1; 1277; 0; 0
1791.4; 1265; 0; 0
1791.7; 1271; 0; 0
1792.0; 1264; 0; 0
1792.3; 1255; 0; 0
1792.6; 1247; 0; 0
1792.9; 1271; 0; 0
1793.2; 1282; 0; 0
1793.5; 1280; 0; 0
1793.8; 1268; 0; 0
1794.1; 1253; 0; 0
1794.4; 1258; 0; 0
1794.7; 1272; 0; 0
1795.0; 1257; 0; 0
1795.3; 1270; 0; 0
1795.6; 1297; 0; 0
1795.9; 1254; 0; 0
1796.2; 1268; 0; 0
1796.5; 1277; 0; 0
1796.8; 1253; 0; 0
1797.1; 1269; 0; 0
1797.4; 1283; 0; 0
1797.7; 1287; 0; 0
1798.0; 1283; 0; 0
1798.3; 1267; 0; 0
1798.6; 1266; 0; 0
1798.9; 1279; 0; 0
1799.2; 1260; 0; 0
1799.5; 1271; 0; 0
1799.8; 1295; 0; 0
1800.1; 1268; 0; 0
1800.4; 1275; 0; 0
1800.7; 1271; 0; 0
1801.0; 1275; 0; 0
1801.3; 1264; 0; 0
1801.6; 1250; 0; 0
1801.9; 1261; 0; 0
